air-blast,stabilization,landing
-10.872,9.965930367995925,11.564
-11.372,7.893244871890084,2.4917
-7.4926,12.658752366404313,-5.2864
-0.79045,-6.858331303260786,-10.128
5.6957,-7.199354213205174,-12.139
7.4243,-4.753892655566801,-8.2621
2.8936,8.226499828893669,0.41684
-4.6446,11.404351853035292,6.6273
-9.7775,19.140894734441616,6.5386
-9.866,1.1244655057948416,3.9033
-5.7108,9.867609205793519,2.2151
-0.7125100000000001,-11.878531475941125,1.8958
1.3952,-0.2972927424918605,2.3995
0.78945,15.683650811504476,0.83535
-0.19179,-6.523531670255241,-4.1656
0.06326699999999999,-1.2428861366358688,-9.8724
0.64068,-3.8061034297361975,-12.823
-0.10677,-1.2654625556206642,-13.607
-2.1188,-1.22568888494537,-12.774
-3.3126,2.165937113558088,-9.1382
-1.421,0.949420820708947,-4.1124
3.549,-5.234467051919026,-0.10456
8.2922,8.163196009216607,1.4667
8.7988,-5.078891538151579,1.0588
5.2033,-5.0511315667369,0.93109
0.27581,-1.8148724486241754,2.8960000000000004
-4.0601,-3.9533359881161867,5.8611
-7.2553,3.8539917123968004,6.2548
-8.4633,-9.901527928356188,1.1226
-6.7488,-10.386879055614305,-6.8009
-1.0101,0.237914470730294,-10.929
8.1612,-1.8065027161094698,-9.539
15.48,-3.8779073667856725,-7.4535
15.196,1.490147631657137,-7.5706
8.4269,-3.5605514170164283,-6.0277
2.7094,-3.063778822046085,0.23235
3.8324,-5.787500819593007,8.7517
9.2097,-1.0351433338155143,15.661
10.531,6.557449240211557,17.803
4.7003,2.05763691725901,13.128
-3.4402,5.543175723316251,3.7295
-8.1161,-4.133789276448804,-4.0912
-7.1136,-2.523120323543238,-8.2906
-2.3562,-10.463054833533393,-12.295
4.1406,-9.611862829855792,-15.044
10.258,-11.915513040004845,-10.972
12.104,1.6059172457633202,-1.3212
7.4598,-19.539839934285254,7.2053
-2.2216,-6.464774068662214,12.884
-10.334,-13.669773808772538,16.863
-10.458,-7.5681655404709565,18.105
-4.8855,9.507467038458167,17.03
-1.6194,6.662137867973014,15.335
-4.6198,6.567584680868177,11.089
-9.5331,-8.838867795650218,1.6156
-9.8696,-1.2302375650070805,-8.3438
-5.1689,-11.574491174487159,-13.178
0.18725,2.2446366662237343,-14.168
0.7505,8.830817206107906,-13.097
-3.7448,-0.14976828112013496,-6.3434
-7.5281,4.259795597960526,6.4356
-6.3237,2.4249582728286203,17.991
-1.5414,2.0274281014264117,21.077
2.8476,-0.35331789021552923,14.877
3.9422,-1.5705135639138754,3.5095
1.8522,9.92681241818783,-6.0526
-0.81525,-0.7457967264155454,-10.117
-2.675,8.640821791315616,-11.469
-4.5596,4.0948795877134945,-13.699000000000002
-5.6896,18.288960948888118,-16.101
-4.5348,-3.207932441276639,-15.469
-2.8486,17.683272039497005,-10.929
-4.1026,-14.77656054299299,-3.2968
-6.4937,10.319667947723069,4.836
-4.3081,-10.10906123787362,8.8403
4.1335,-9.264414858523315,7.6025
13.315,-0.8045344758890652,5.1233
15.186,-1.8048741362632148,2.7576
7.7184,-13.799091532678153,-1.3319
-2.2287,4.810897202764014,-6.5173
-6.5575,-1.5977400759017966,-10.422
-5.3531,5.6156563047610035,-12.011
-3.6244,-14.250230853176252,-11.745
-2.9265,8.87605453392171,-8.8652
-2.133,10.751455817779524,-1.8603
-0.73732,-4.333170470459324,6.4285
2.1179,3.828850682933547,10.334
5.9968,3.1263688279202992,8.1664
7.8176,-9.557477592924382,5.0949
7.7716,23.919937573036833,4.7225
10.892,-3.472298204433388,5.6482
16.602999999999998,10.235191643584173,4.8431
16.879,1.1778948521708899,0.069096
8.8662,7.5874207443125,-6.84
-1.5096,6.131427638838653,-10.731
-8.7042,-17.107862016358652,-8.4397
-11.386,-0.028667626348721508,-3.4671
-7.9497,9.336268825621962,-0.86018
0.78238,-12.099273488364181,0.42021
8.8945,8.664998086552588,4.382
10.528,-12.539272375246199,10.589
6.1988,7.296703056553888,15.228
-0.45747,-7.870693188272516,15.98
-5.5586,-4.479044989962002,10.812
-5.1654,3.0465919920347004,1.5162
-0.90736,8.264146581268953,-4.9461
0.58755,6.535270384729971,-3.6905
-3.0966,16.432680644449785,-0.20049
-8.5023,-6.826230514330061,-1.5802
-9.9476,-6.716495863042833,-4.1977
-7.1031,-10.701925776312384,-1.7895
-4.2302,-15.434228475193551,4.7437
-5.1583,0.20477872457016466,11.61
-7.3085,7.6522235894000845,16.406
-5.4452,-2.826235408630954,15.402
-0.064252,-6.518907419396398,6.2121
4.7783,5.929152720672651,-6.8827
6.9073,11.137711696093646,-16.04
6.1279,1.7914900285020183,-16.47
1.1048,3.97656897263076,-10.398
-5.8491,1.7022918890673173,-4.0665
-9.3773,-7.898134423034975,-1.9101
-8.3111,9.095531238312645,-3.4919
-4.5065,-8.980935159836552,-4.8539
0.2829,-0.8791551971400967,-2.7826
4.1725,1.8117067810408078,1.6083
3.588,-4.273380210335922,4.3429
-1.46,-0.6532548530014485,2.7185
-5.9553,1.8408219918052888,-2.9812
-4.9068,12.252521873130846,-8.993
1.5582,-0.3574741776340862,-11.064
9.1992,-9.90602778448744,-8.7447
14.29,-15.370299181270164,-4.517
13.836,-4.25192729237278,-1.5022
7.1942,12.450767126696158,-0.3034
-2.675,12.36234374988507,1.2182
-11.113,0.48089527582985636,3.6974
-14.875,-12.965821076390919,5.1516
-12.714,-0.692627877189786,4.3783
-5.8632,4.708207755064623,2.1261
1.668,-1.2794558355836467,-2.2861
8.0409,12.960239105250402,-8.1063
14.013,-10.948362842262469,-10.827
19.256,12.565942854831148,-7.7481
19.944000000000006,6.271924558873525,-0.79997
13.567,-10.141182554306761,6.0985
2.4119,1.461783848840719,10.614
-6.972,6.054856947300822,12.543
-8.01,15.055254864997634,11.163
-1.4671,-6.6272989433745195,5.1019
3.7333,0.19043034592042585,-3.2224
1.296,9.508664110804338,-8.1454
-5.0272,10.966860029426513,-6.8473
-6.9862,3.9331346091546173,-2.4102
-2.6786,5.430500996589668,0.60454
2.4792,-10.673471449938354,3.0305
4.1123,3.450309974525697,6.0418
3.1842,-13.557596055338568,8.4181
3.1523,1.0750937853395195,10.628
3.666,-8.42288368844585,13.802
1.0729,-7.073020064573507,14.27
-5.6755,-3.377446016335234,8.7373
-13.965,-4.786672247044073,1.892
-19.594,6.623982830148505,-1.2398
-17.975,13.759319601582751,-2.3535
-8.1694,-0.2874091342154616,-4.3610000000000015
3.5809,1.613409693672602,-5.2583
8.7494,-4.502517160098242,-3.4814
5.9331,1.5067431199284302,-1.3959
0.44232,-4.489632408511754,-0.81066
-3.3517,-0.07204574820412672,-1.0093
-4.0991,-8.31966548181211,-0.37795
-2.6821,4.958601519771253,2.8674
-1.6938,-18.8501324040481,7.198
-2.3846,11.846180925507712,6.6376
-2.6077,8.111717191000706,-0.8674200000000001
-1.4706,7.842110907544817,-9.7096
-0.88256,-3.3637410268372325,-14.21
-1.9524,-19.594259792849627,-14.065
-4.4038,-4.623241484129094,-11.909
-6.4903,-0.0796228442956348,-8.9009
-5.4524,3.605244753073719,-6.0918
1.3598,2.005554439448784,-4.1056
12.586,0.9498127910343933,-0.97738
20.666,3.00982674532193,3.6725
18.884,0.5038045775320599,6.6801
8.1826,-13.67920413084279,6.5347
-5.7039,0.49829643426336206,4.4066
-17.847,-11.219632151088865,1.4983
-23.126,0.6200804678737827,-2.2365
-17.975,-10.727874414622445,-6.2976
-3.6315,0.20918307722117038,-9.0818
12.71,-0.3154041370990897,-9.8089
21.609,7.4311012333742905,-8.8229
20.751,-3.7072220359411294,-5.9997
14.977,1.5931880894498938,0.040524
8.3739,-7.0376877730787255,8.2762
3.4216,-1.065030665189954,15.157
2.5288,-1.8726570045116193,16.632
4.463,16.463629237872276,11.291
4.6614,-13.9153992434619,2.4169
1.0552,12.109243014294098,-5.9004
-4.2373,-1.370473052864101,-11.313
-7.3759,-9.001995081692892,-13.689
-6.6391,-3.8381401623172082,-11.582
-1.7611,3.375958666440021,-3.7794
5.5045,7.979971815562964,5.3891
10.744000000000002,2.211102462363285,10.5
10.737,-17.84992713746528,12.784
7.0491,-1.2829206108620874,14.724
3.4357,-1.6992255281249946,13.579
0.57694,9.015001726112871,8.762
-4.1771,-1.1212832818447973,5.4458
-12.711,-3.787385648528884,5.4245
-20.951,-6.947268852190414,4.1689
-21.301,-8.448333385566912,-0.17942
-11.588,-0.6737649955771629,-4.698
1.4944,-11.006606655446365,-7.5993
8.2748,9.773127050736287,-8.1526
5.0901,-2.303592781714682,-3.8007
-2.126,6.953024353523705,5.0095
-5.0025,13.7099942539613,11.929
-3.2737,-6.70475126554712,11.369000000000002
-2.0091,8.101427058422898,5.3642
-2.6326,-3.965927303205247,-0.15461
-3.0187,-1.292752202041042,-1.8145
-2.0658,13.856224458606874,-2.382
-1.3608,-5.4746797432415955,-6.7481
-1.63,9.676567908204776,-14.895
-3.1179,-9.763489186556253,-19.903
-5.7925,2.785657254908181,-16.282
-7.0748,0.8680780639091807,-6.2338
-4.3719,10.289255039700077,3.4879
1.1756,6.267170309360782,7.2227
5.6392,-3.8007877160225734,3.0481
7.0951,0.2670933443485166,-4.2902
6.4433,-4.535653362068899,-7.5355
4.5445,-0.494148983736083,-5.2407
0.9985,0.3519197048446205,-1.5592
-3.0506,-3.7982928439634387,0.5476300000000001
-4.4074,2.5123894956348263,1.3208
-3.1994,-5.604431861753611,0.94841
-3.5784,-4.570834283281683,-0.67247
-5.1796,-3.2604525547172565,-2.6977
-1.4671,-12.893878116596554,-5.2939
8.1437,17.729707579618434,-7.8795
14.428,7.41272100848062,-7.3439999999999985
11.856,1.432532608576396,-2.648
5.3806,-7.186286334422306,3.151
0.36793,9.324869488044829,6.6942
-1.5167,-3.7100101250721598,7.5348
1.6007,2.430776258060256,6.6587
8.707,4.083134613061041,4.6903
12.689,-8.31617126756029,2.775
8.6964,-9.75605714837785,1.5265
0.25812,8.04241761376698,-1.6230000000000002
-4.8856,-5.776519849744379,-8.6634
-3.1533,1.734132293987057,-13.494000000000002
3.6837,-5.356601798910276,-7.5533
10.496,1.536792659576127,5.1584
10.556,-4.444246613088722,13.508
2.536,2.1916217247141323,14.646
-7.2095,-0.2755017897385083,12.607
-11.538,-0.060453150696689516,8.1129
-8.545,5.550469964857946,3.0339
-1.9808,2.7625512965818735,4.1688
1.6858,-4.133810806759789,9.2053
-0.79047,5.448518947058457,7.4496
-6.749,-0.41073621463640386,-2.1905
-9.2217,-8.097575921439976,-8.9649
-5.4843,-4.353955543811228,-6.546
-0.31222,-0.21320411424890795,0.97318
-0.089041,5.640802775680107,8.6591
-6.3274,-3.0089627968310535,12.887
-12.743,14.181561551863654,10.493
-11.074000000000002,11.022643183637035,3.0693
-2.1154,-2.49886068490995,-3.9462
5.494,1.2693829061696342,-7.8158
6.1493,0.4022816320021243,-8.7202
1.7247,13.544243160385198,-5.2089
-2.0587,-4.159320610458362,0.15031
-2.838,-4.118097861080818,0.65041
-3.164,14.09684511644991,-4.8861
-4.8112,-4.2548191386057255,-9.8658
-5.6154,-5.976353738619939,-9.9722
-4.1877,3.155570019914501,-7.7448
-1.5556,6.921081662938579,-5.6948
1.0552,-8.092719810733886,-4.535
2.2171,10.594269690073961,-3.5419
1.8275,-13.38211585086427,-0.83572
3.0,-5.152372901291349,3.5694
7.6337,-6.601309519151476,6.3678
11.049,0.23530396956810545,3.5268
7.7541,-2.92093761434797,-3.3717
0.21561,-0.5681178438120916,-8.7238
-6.6002,-11.403221063456462,-9.5183
-11.627,-2.325466523502527,-6.2056
-12.739,6.693527017952529,-0.4668600000000001
-7.1741,-8.550001666643224,3.9914
2.3801,0.02661413977958333,3.4204
9.6104,-13.827830253320023,-0.56972
12.827,6.443152500388472,-2.2935
16.000999999999998,-3.1129857131108234,0.029679
19.243,-3.477150010360217,4.1404
17.461,7.710867009417171,7.5028
11.474,2.67943392508055,7.5453
5.997000000000001,4.401561554856021,3.275
0.59113,4.921596191534731,-1.8679
-6.4514,10.340351998138223,-3.6696
-12.212,6.872443039687638,-3.8824
-12.286,-2.7430758909310033,-5.2267
-7.4398,11.870455467647524,-5.1025
-0.35119,2.9415880298248798,-0.07319500000000001
7.9383,18.515015184195853,6.9778
14.244000000000002,1.3494624006856786,12.408
14.357,10.404054650543552,15.692
8.197000000000001,18.293342481555086,13.883
0.54862,5.4820881185101085,4.8143
-3.0081,-1.8194041027024908,-4.4712
-1.2722,-4.577781341882855,-4.301
-0.33702,-1.327781291210102,3.2856
-7.5851,-4.190700298023219,8.3752
-20.682,0.404223372697035,6.6054
-27.948,12.830739486402228,2.2925
-21.596,-12.526339131761981,0.086384
-6.1362,3.01720067424738,0.61131
7.3503,-0.7285184275548887,3.1331
11.169,14.004835005468058,4.9419
7.0102,-9.802419290804469,3.1473
2.5927,5.991522990094157,-1.9885
1.8594,-0.9116173049231979,-7.1774
2.6529,-8.600288865583039,-9.2523
0.35732,0.6265910347574575,-7.5108
-6.4656,2.659230145097088,-4.5103
-13.646,13.613355756244356,-4.301
-14.536,3.774484967358929,-5.9432
-8.0421,-1.8677422107175872,-5.6417
-0.3016,9.835098667792233,-2.7972
3.2197,4.3904445821320595,0.45523
1.8877,4.901202621117919,2.5124
-0.99239,-3.618134396710307,0.91984
-0.5354,-1.1737740310569815,-5.209
4.9060000000000015,0.9582602160500241,-10.93
12.073,5.269150113338411,-11.948
14.297,-7.237785259139027,-9.6389
8.6859,-1.1423848964664147,-5.8013
-0.8152699999999999,-7.59514895709036,-0.069714
-8.1377,1.8105587590495795,5.2788
-11.245,0.29792955033132346,6.4635
-13.292,-10.226879410675819,4.4205
-14.798,-4.940337326453042,2.9167
-10.738,1.201273205870705,1.5441
1.3422,10.090738197082738,-2.1162
14.953,16.227610633764606,-6.3972
22.732,16.449077204889356,-7.2733
23.044,9.329054185571763,-4.4748
16.823,-1.0571153296599447,-0.72235
7.1272,-1.7203069086733642,2.7393
-0.5424899999999999,-4.701913094307906,5.0483
-2.498,-7.381822186744436,4.8142
-1.0172,-5.425193928546171,3.7998
-0.36182,10.237062493910544,3.6828
-2.3598,-18.195376945945483,1.0971
-6.3381,-5.468840044660644,-5.0388
-7.2698,7.417242072045344,-7.0817
-0.13863,-7.519182136039489,0.1466
12.324000000000002,2.6355045010669196,9.0739
19.565,4.859447603746178,10.564
14.97,0.6527461429370477,6.1974
3.2339,-3.350300413991395,1.317
-6.4019,-3.9987253633315847,-1.5027
-9.6398,0.23323461388918929,1.4624
-7.702000000000001,-1.5838145601619231,11.053
-5.6828,-16.931465259800625,18.21
-8.4318,9.757794810738975,13.717
-13.583,-13.852718685318344,1.4269999999999998
-14.15,-4.062846026536858,-7.6634
-7.3549,-3.1600366082710636,-8.4615
2.4758,-7.311417388294828,-3.4605
8.2502,5.477145024798362,3.1968
6.8367,-4.266205110115527,8.1729
1.4484,0.46036402126890935,8.0063
-2.9514,5.4372928471072735,2.8067
-5.4171,-6.514203519448328,-3.0704
-7.16,-1.303915481149933,-5.5141
-7.9358,12.273344466234294,-4.6735
-7.3407,7.973866692301682,-3.4038
-6.0193,-0.17262697544811384,-4.5919
-4.5704,-3.6389945668195125,-7.8266
-2.4271,4.535418306901294,-8.9119
0.19437,12.241888507841466,-6.2625
2.9965,-20.07734223632821,-3.2513
5.4728,5.5938185890458145,-2.7973
6.3762,9.946329140231931,-4.1344
5.3736,22.26926287003149,-5.2552
2.7698,7.687378117311538,-4.4359
-0.56374,1.7539812334535125,-1.0877
-2.5263,-10.687704802095013,2.6577
-2.1367,-4.127521999550757,3.5976
-1.2297,-2.0657166440636607,1.0616
-1.1483,6.648319030289628,-2.1092
-1.1058,5.7184401135453475,-2.9427
-0.97114,-0.48890980366582043,-1.5843
-1.4954,-1.6232415336008799,0.036579
-1.793,-9.648080799158947,-0.76855
1.0552,-20.092368019369413,-4.9679
7.857,8.324672223476918,-9.5007
13.72,8.422535500970183,-9.373
12.179,6.694448595718409,-2.8221
3.3721,1.513330834694841,6.2505
-3.9646,-2.1455630945173647,13.344
-2.2642,-3.273571288679004,14.919
6.6348,-2.9793970670385743,10.624
12.937,-1.0893737556644447,4.3211
10.316,-9.708734350276305,-0.52383
2.4368,-1.7938376385372512,-4.0706
-3.1605,-5.203002174037779,-7.7203
-2.4555,-2.140888998072273,-10.593
1.8063,-2.169193121116263,-10.281
4.6758,-1.0672784612862514,-5.5177
4.3144,7.319835004604039,2.3597
2.3554,-7.197673429142147,10.989
1.0836,3.59630207319877,17.195999999999998
-0.42204,-9.217129269538967,16.784000000000002
-4.2233,-8.403567272610664,11.599
-7.9855,0.9513824571491614,7.7472
-6.3417,-13.607840233007643,7.5735
-0.7337899999999999,6.094524641500882,7.272
1.5866,-6.184674961006314,3.7358
-2.4874,-8.411784157762616,-2.088
-8.5381,-5.694806692496308,-8.7879
-10.345,6.601394204297871,-13.53
-6.8802,6.684972064979424,-10.916
-2.498,-0.30360558129398074,0.17484
-1.4104,13.2292877638602,11.642
-3.2880000000000003,-2.554330367763484,14.089
-4.4146,1.3252610949052628,7.2578
-2.7460000000000004,-5.495589985632712,-1.2368
-0.16343,1.2704205722063484,-4.5956
0.88518,-0.4041331428844001,-2.2547
-0.128,-11.89486182819011,-0.48842
-2.1969,-2.101936957314335,-4.3331
-3.8442,-6.272418106628545,-10.998
-3.1959,8.728686973348479,-13.367
-0.24846,6.378964592942604,-9.742
2.0401,-1.7487275784686565,-5.2198
0.66908,-6.961486888150839,-3.599
-2.8310000000000004,9.855390588746864,-4.1026
-4.9991,2.334747097983454,-3.8827
-4.2197,-4.224198104112793,-1.4319
-1.081,-4.165730766903939,1.402
3.7264,3.48013217029335,1.9588
7.8322,-5.4795515404475825,0.66781
8.3636,-2.9179114320658606,-0.49908
6.7234,5.852543697725369,-0.87505
3.9283,17.033974805841098,-1.588
-2.2288,-1.5023544897320875,-3.0244
-10.497,1.2565367565423187,-4.248
-13.866,0.09494127452326036,-4.7481
-7.7765,-5.869815082750075,-4.5389
2.9116,-5.892352157176985,-3.9856
10.383,0.6754827592746414,-2.9464
12.105,0.9825494816604767,-0.4884600000000001
10.929,13.705897652680596,3.2428
10.036,-1.2079829535627036,6.8392
11.205,13.125035279808463,9.1765
12.565,-2.8204020364720175,9.1269
9.4229,3.0291240241263364,6.2646
2.1747,-13.071824892577608,1.0508
-4.613,-7.019153139051323,-5.9612
-7.5994,5.147787995397033,-12.292
-6.5862,-2.169638276797741,-12.526
-2.8133,9.088758400382968,-4.3226
3.0356,-3.7733288155124627,6.3001
8.0555,17.050646761170434,12.354
8.3176,-12.155267623754142,13.536
3.8433,-9.921289365539195,11.021
-1.2333,5.912944627412771,5.2396
-3.5927,-11.45379042833997,1.2672
-2.3847,4.061317890042238,3.9095
-0.24491,6.427756923054841,9.3716
-2.0375,4.283016679167256,9.9461
-8.0777,-8.375756672030569,5.1012
-12.789,-1.2057006219167383,-0.49914
-11.800999999999998,-1.2107592085308077,-3.8544
-6.0513,-10.19199015041778,-4.2765
-0.028806,-1.5940245696959807,-1.0666
2.1003,14.55810267296446,2.395
0.05975800000000001,-5.06396776213423,1.5544
-1.9418,0.5366192340596688,-1.3362
-1.6088,-9.042525006591513,-1.2156
-1.1377,-16.61246193379589,2.2354
-3.7061,7.5696224370017395,5.3921
-7.0432,3.8987962160330136,4.2819
-6.5543,-6.939291760373845,-2.3258
-2.4591,7.4862062226232835,-10.7
1.8984,-5.7315534115290605,-14.761
3.5599,2.647059936370072,-12.725
2.1641,-2.8844562649076284,-8.3482
-0.8613299999999999,-1.7976327296934467,-4.5035
-3.8301,6.949459936822381,-1.4426
-4.9354,6.624799998953989,-0.14095
-3.7061,0.2140940020815465,-0.21544
-1.4423,-10.87838432541243,0.18535
1.7071,-9.126404028745366,0.70673
6.812,2.3903840836185264,-0.045192
11.623,-3.1982689175904735,-0.69425
10.946,3.044097620643829,0.25273
4.1905,7.962563688545891,0.2811
-4.4394,8.021478830127311,-3.7977
-11.645,-0.5530035041736906,-9.0647
-14.486,-4.73796085258788,-9.0363
-9.6931,-7.577968947044962,-3.0848
1.204,9.000205765362022,2.7177
10.057,-0.2537276546688977,3.9272
11.134,-9.621802064728994,2.0899
7.9988,8.72885709432274,1.5686
5.4942,2.499452827844086,4.3244
4.3499,-6.667504544937419,8.8749
5.5898,4.027604513392678,10.811
10.117,-6.468563756854942,6.9349
13.019,-2.4842502201517447,-1.3292
9.9933,14.771308140446385,-8.9193
3.8964,-5.6691473607010625,-12.445
-0.42204,2.14456201916305,-11.423
-4.3473,1.4165229269817732,-6.5926
-9.3035,-13.468903875262907,0.71378
-10.359000000000002,-14.424934973963602,7.5023
-5.2507,5.915452647040517,12.0
1.6929,4.735766488208339,15.834
5.937,-3.494977863243108,17.178
7.3789,5.484957562856124,13.862
7.1167,11.266755289955388,8.9175
5.9229,-4.5047514315968575,6.0056
4.2295,-8.50579545503319,2.5049
-0.035889,-19.076630632709776,-4.1843
-7.7483,8.275512554853748,-10.292
-15.74,-11.685107156508563,-11.53
-18.932,15.987416593124117,-7.7347
-16.317999999999998,21.33492527557692,-0.16230999999999998
-9.9376,-11.636978671220156,9.187
-2.3599,3.3946156524783593,14.323
3.5032,-13.75670424573486,11.45
6.4684,-1.2626404022283724,3.9378
6.3126,3.4604266808906807,-2.4216
3.737,-2.2789843888784294,-4.4149
0.43882,-10.476324441148094,-2.5067
-1.8462,17.64429313779165,-1.0597
-3.0897,-2.371859641757298,-3.8474
-4.7724,-1.238870449897922,-10.352
-6.5473,15.028082006418654,-16.658
-6.9937,1.344212005558633,-18.439
-5.8246,0.4434568928271254,-13.647
-4.0285,-4.300340586966043,-3.7339
-1.5238,-13.148876192090206,5.6579
1.1049,3.4069442377834678,10.116
2.6955,3.020587431564328,10.02
3.5953,-13.195212055414421,7.0305
5.7351,-7.797237451413396,1.3592
9.2955,-1.7485082787953308,-6.1245
10.744000000000002,5.545053136151625,-11.728
8.3177,15.551101112555664,-13.321
3.1242,-1.5720673186254277,-11.565
-4.6732,5.201481664161703,-7.8873
-13.477,-0.618866288134367,-3.1487
-17.983,-1.7906520933102263,2.5155
-14.093,2.058109747433667,7.559
-3.2597,-6.072360105897989,9.1941
9.5648,2.506751471930276,6.9596
17.55,-10.749081568916013,3.7781
16.771,8.382828048439071,2.4587
11.62,-2.334474966678484,2.4871
9.0794,-1.0004064269077393,1.7281
10.153,4.032603644658274,-1.386
10.727,-1.131519993231203,-5.9011
6.3161,1.5993298473974134,-8.8981
-2.7956,-1.4946382309736148,-9.3024
-11.156,16.36474555162723,-7.3127
-12.91,-7.2299806604570165,-2.2302
-7.9396,12.013553739739411,5.9877
-1.453,7.113033114917811,12.489
2.8443,3.7712905576109605,12.808
5.5757,0.5118130609122006,10.216
8.2044,-18.573086273611985,9.7331
9.6463,-3.46764944863687,10.269
8.5693,-13.03655271578959,8.8003
5.434,-9.836292970657885,5.7146
1.2041,-5.18016893231319,1.7635
-4.11,-7.801147017009165,-3.6276
-10.632,4.99377454779325,-8.9797
-16.445999999999998,8.064762363589699,-10.374
-18.189,-3.377205858448849,-6.2451
-14.674,4.1214914826721305,0.64272
-7.8263,-0.9274556004365101,8.5449
-0.62397,-5.61945147302817,15.302
4.1622,-2.4905308717222456,16.316
5.8627,-9.804047069647094,9.6835
5.349,3.3417260808683475,0.33768000000000004
3.5847,16.460962795923543,-5.8231
0.7753899999999999,-4.4974609659548666,-7.937
-2.5902,-16.90246613736917,-8.7705
-5.2578,1.2052591359385283,-10.948
-6.1364,-8.27655625859538,-12.807
-5.5412,7.237628460686206,-10.874
-4.5599,15.058729069170905,-6.0217
-3.9116,-5.08403687492495,-2.3579
-3.5679,-18.728705736294074,-0.99238
-2.4449,-12.183724397034316,-0.71218
-0.97824,-2.2339613482101113,-0.90726
0.29358,1.240863703807897,0.25963
2.4653,5.459027722247737,2.9977
5.8769,-9.562488233799192,3.3737
8.9661,0.7360694380893805,-0.62352
9.2106,8.507617311819011,-5.1953
5.5297,-4.845515976504105,-7.0255
0.46364,-9.718321029267521,-6.9936
-3.1145,-3.3884560513819704,-6.3374
-6.023,-1.0329387614630765,-4.1419
-9.7039,-5.402235713943603,-0.58097
-11.341,-7.211293790884703,2.3841
-6.7599,-5.333101641110183,4.4023
2.9542,2.535444839853398,5.8954
10.713,-3.0622103516502777,5.4769
11.354,-6.831876517961826,2.1926
7.8573,7.234372877673266,-1.7053
5.3136,17.478583777770158,-3.0744
6.4579,-5.111062176591761,-1.6911
10.61,13.971066688119645,1.1037
13.689,-5.695702012256298,4.3526
11.014,4.878797763515701,5.7252
3.2836,-16.008226087863278,2.4302
-4.1773,-0.8385786812290518,-3.2092
-7.7838,-0.1005420590019538,-5.1422
-6.9867,10.69115314803369,-0.93923
-3.1358,4.896880184617202,5.03
1.7922,3.8183391809156233,8.3001
4.8885,3.601357151862267,8.5094
4.3854,-4.258162727965385,5.9061
1.8913,-4.964160767959667,1.9798
0.14125,-13.033618320421109,1.4194
1.1864,-4.81166078079362,5.9025
4.7645,2.2642689968504937,9.6479
5.4872,1.4381441972868174,8.3108
-0.90031,-13.742036734123557,4.8136
-10.65,-13.695193560609242,2.7991
-16.014,-10.640010749518714,1.0186
-13.569,7.987752154146662,-0.42497
-7.9468,-1.658504376379435,0.71709
-3.8797,-10.017448028825306,1.5506
-2.4378,1.4119550875212483,-1.794
-1.0952,0.9083181295029208,-7.8165
1.1828,12.864790204888427,-10.806
1.6186,-14.853927840554217,-6.8234
-0.99596,-7.046274483192375,2.2599
-2.7461,10.908444993791974,8.7222
-0.074851,10.503775607242122,6.1153
3.73,7.496390979050223,-1.0492
2.5184,1.174153627082484,-5.5075
-4.7619,-0.3910959595807047,-6.9263
-11.755,4.503173933330681,-8.8486
-11.316,8.155569347005938,-11.647
-3.9896,2.3387695030079887,-13.711
3.2128,0.6285007215778434,-13.509
4.885,-9.942433318129037,-8.7067
3.5210000000000004,1.8097247843302424,-0.33634000000000003
2.8762,-23.409171349133548,7.0729
3.9355,3.770115445681263,9.9139
6.55,0.9110537691740556,8.2646
7.7369,4.8568335981227335,4.5547
3.9674,-2.3970425462566816,0.85183
-3.3554,9.855895062251214,-2.17
-8.9671,3.7384969722684662,-4.9011
-9.5198,-9.313047494841818,-7.6534
-6.6431,-2.1610125762898686,-10.423
-3.0507,2.783070468089644,-11.828
0.46365,-14.863481517779283,-9.5332
4.5059,0.6549379366059942,-3.5285
8.0167,8.379904243222486,4.5334
10.66,-0.2658449462190727,12.879
12.477,-1.205270169410541,18.426
11.843,4.02023616742151,17.437
8.8139,10.42333108214347,10.435
6.0116,13.532066130886387,2.3947
3.8292,-8.62559645541929,-5.8764
-0.7090000000000001,1.628237392849349,-15.722
-6.5333,6.94279098154659,-21.543000000000006
-8.5136,11.260829362047856,-16.496
-5.4669,-12.043195608188112,-3.5888
-1.9065,-14.961762925296464,8.1582
0.57347,1.5607051482338206,16.053
4.7893,-3.2750734302141242,19.841
9.5826,5.0729865008235375,17.965
9.7562,0.9389395369886151,13.496
4.4209,15.21163079846348,12.095
-1.1022,3.3003203893044275,10.701
-2.987,2.0933016366174013,3.3381
-2.3174,3.4520794652541995,-6.6497
-2.5264,6.972113038882505,-11.622
-6.4376,-7.726695405433849,-10.558
-13.257,3.7554777622104956,-7.1746
-18.029,-5.677190870735328,-1.709
-15.627,-2.959159431791987,4.6752
-6.8202,10.919310800065219,7.3317
2.1146,11.84862299360926,5.1044
5.8557,-4.540651733417692,3.0579
5.1401,1.0756386540740845,4.7922
4.141,-4.764342736961912,7.7964
3.6875,-2.0437308662751144,6.4521
1.7922,0.24216041670446795,-2.6489
-2.9799,1.8802717045305013,-15.552
-8.4818,-2.385872280685413,-23.0
-10.579,-7.026007085342003,-21.213
-7.0753,13.884189479823306,-14.304
-1.0704,-4.60709868180205,-6.6568
